time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:replica95DelayMsMap,FeederManager:replica99DelayMsMap,FeederManager:replicaAvgDelayMsMap,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaMaxDelayMsMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:elapsedTxn95Ms,Replay:elapsedTxn99Ms,Replay:elapsedTxnAvgMs,Replay:elapsedTxnMaxMs,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:outputQueue95DelayMs,Replay:outputQueue99DelayMs,Replay:outputQueueAvgDelayMs,Replay:outputQueueMaxDelayMs,Replay:replayQueue95DelayMs,Replay:replayQueue99DelayMs,Replay:replayQueueAvgDelayMs,Replay:replayQueueMaxDelayMs,Replay:totalCommitProcessingNanos,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2026-01-28 07:04:26.001 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1747061,1090888,224, ,15, ,46, , , , , , , , , ,15,6, , , ,9,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769583861176,2277, , , ,32,655359,1102917,7,7,4,7, , , ,14,14, ,21, ,3,17, , , , , , , , , , , , ,5499,21, , , , , , , , ,1148810560, , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:05:26.003 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1752077,1095904,224, ,15, ,46, , , , , , , , , ,15,6, , , ,9,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769583921190,2312, , , ,32,655359,1108416,7,7,3,7, , , ,14,14, ,21, ,3,17, , , , , , , , , , , , ,5499,21, , , , , , , , ,1186559296, , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:06:26.005 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1757325,1101152,224, ,15, ,46, , , , , , , , , ,15,6, , , ,9,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769583981201,2346, , , ,32,655359,1114100,7,7,4,7, , , ,14,14, ,20, ,3,17, , , , , , , , , , , , ,5684,20, , , , , , , , ,1215919424, , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:07:26.009 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1760397,1104224,224, ,15, ,44, , , , , , , , , ,15,6, , , ,9,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584041213,2376, , , ,30,655359,1117586,16,16,5,16, , , ,12,12, ,18, ,3,15, , , , , , , , , , , , ,3486,18, , , , , , , , ,1270445376, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:08:26.013 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1764917,1108744,224, ,15, ,46, , , , , , , , , ,15,6, , , ,9,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584102476,2410, , , ,38,655359,1123030,7,7,3,7, , , ,14,14, ,20, ,3,17, , , , , , , , , , , , ,5447,20, , , , , , , , ,1295611200, , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:09:26.016 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1770933,1114760,224, ,15, ,46, , , , , , , , , ,15,6, , , ,9,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584164463,2445, , , ,33,655359,1128532,7,7,3,7, , , ,14,14, ,21, ,3,17, , , , , , , , , , , , ,5502,21, , , , , , , , ,1345942848, , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:10:26.021 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1774005,1117832,224, ,15, ,44, , , , , , , , , ,15,6, , , ,9,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584221249,2475, , , ,31,655359,1132021,12,12,4,12, , , ,12,12, ,18, ,3,15, , , , , , , , , , , , ,3486,18, , , , , , , , ,1375302976, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:11:26.025 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1777077,1120904,224, ,15, ,44, , , , , , , , , ,15,6, , , ,9,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584281263,2505, , , ,31,655359,1135507,8,8,3,8, , , ,12,12, ,18, ,3,15, , , , , , , , , , , , ,3486,18, , , , , , , , ,1413051712, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:12:26.027 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1781981,1125808,224, ,15, ,46, , , , , , , , , ,15,6, , , ,9,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584341279,2539, , , ,44,655359,1141173,7,7,4,7, , , ,14,14, ,20, ,3,17, , , , , , , , , , , , ,5666,20, , , , , , , , ,1446606144, , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:13:26.028 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1786869,1130696,224, ,16, ,47, , , , , , , , , ,16,6, , , ,10,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584401289,2573, , , ,44,655359,1148965,7,7,4,7, , , ,14,14, ,20, ,3,17, , , , , , , , , , , , ,7792,20, , , , , , , , ,1467577664, , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:14:26.030 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1789941,1133768,224, ,16, ,44, , , , , , , , , ,16,6, , , ,10,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584462301,2603, , , ,29,655359,1152451,7,7,4,7, , , ,12,12, ,18, ,3,15, , , , , , , , , , , , ,3486,18, , , , , , , , ,1488549184, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:15:26.031 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1793013,1136840,224, ,16, ,44, , , , , , , , , ,16,6, , , ,10,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584522311,2633, , , ,29,655359,1155937,8,8,5,8, , , ,12,12, ,18, ,3,15, , , , , , , , , , , , ,3486,18, , , , , , , , ,1517909312, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:16:26.035 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1796085,1139912,224, ,16, ,44, , , , , , , , , ,16,6, , , ,10,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584582323,2663, , , ,29,655359,1159423,7,7,5,7, , , ,12,12, ,18, ,3,15, , , , , , , , , , , , ,3486,18, , , , , , , , ,1555658048, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:17:26.034 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1799157,1142984,224, ,16, ,44, , , , , , , , , ,16,6, , , ,10,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584642333,2693, , , ,29,655359,1162909,9,9,4,9, , , ,12,12, ,18, ,3,15, , , , , , , , , , , , ,3486,18, , , , , , , , ,1572435264, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:18:26.034 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1802261,1146088,224, ,16, ,44, , , , , , , , , ,16,6, , , ,10,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584702345,2723, , , ,29,655359,1166614,12,12,5,12, , , ,12,12, ,18, ,3,15, , , , , , , , , , , , ,3705,18, , , , , , , , ,1597601088, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:19:26.033 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1805333,1149160,224, ,16, ,44, , , , , , , , , ,16,6, , , ,10,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584762356,2753, , , ,29,655359,1170100,133,133,12,133, , , ,12,12, ,18, ,3,15, , , , , , , , , , , , ,3486,18, , , , , , , , ,1626961216, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:20:26.033 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1808405,1152232,224, ,16, ,44, , , , , , , , , ,16,6, , , ,10,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584822366,2783, , , ,29,655359,1173586,30,30,5,30, , , ,12,12, ,18, ,3,15, , , , , , , , , , , , ,3486,18, , , , , , , , ,1652127040, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:21:26.035 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1811477,1155304,224, ,16, ,44, , , , , , , , , ,16,6, , , ,10,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584882377,2813, , , ,29,655359,1177072,7,7,4,7, , , ,12,12, ,18, ,3,15, , , , , , , , , , , , ,3486,18, , , , , , , , ,1673098560, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2026-01-28 07:22:26.036 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,1814549,1158376,224, ,16, ,44, , , , , , , , , ,16,6, , , ,10,2,6, ,49, , , , , , , , , , , , , , ,1362,1,734,734, , , , ,1412,283533492224,57,57,57,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1412, , , , ,1769583265610,,, , , , , , , , , , , , , , , , , , , , , ,1769584942388,2843, , , ,29,655359,1180558,8,8,4,8, , , ,12,12, ,18, ,3,15, , , , , , , , , , , , ,3486,18, , , , , , , , ,1698264384, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
